Date,Price
2022-07-22,100.5673003462305
2022-07-23,100.5597866675399
2022-07-24,100.56269047685184
2022-07-25,100.57412240350855
2022-07-26,100.6031949176693
2022-07-27,100.60550942754192
2022-07-28,100.61296670095128
2022-07-29,100.61683517171426
2022-07-30,100.61160427046919
2022-07-31,100.60109755078003
2022-08-01,100.60959602513924
2022-08-02,100.61871314190077
2022-08-03,100.6382223626044
2022-08-04,100.63720850950234
2022-08-05,100.65160941790059
2022-08-06,100.66272404328691
2022-08-07,100.67132816888969
2022-08-08,100.6780518284422
2022-08-09,100.69734713462503
2022-08-10,100.70939026421433
2022-08-11,100.71745260314614
2022-08-12,100.72543935316808
2022-08-13,100.71204539339283
2022-08-14,100.71591129101914
2022-08-15,100.70348257895446
2022-08-16,100.69437375953743
2022-08-17,100.7170443702902
2022-08-18,100.7177232858269
2022-08-19,100.71614939071426
2022-08-20,100.72613846380567
2022-08-21,100.72879312289841
2022-08-22,100.73360008831962
2022-08-23,100.73118567891326
2022-08-24,100.7264931150634
2022-08-25,100.74565249278214
2022-08-26,100.74786011891493
2022-08-27,100.76470815358907
2022-08-28,100.75758690013356
2022-08-29,100.76277563519076
2022-08-30,100.76140741962911
2022-08-31,100.76226311091116
2022-09-01,100.75522707558405
2022-09-02,100.75093055326931
2022-09-03,100.74638325946891
2022-09-04,100.7499556083449
2022-09-05,100.76518468311706
2022-09-06,100.76775593462396
2022-09-07,100.77333560212402
2022-09-08,100.79096310446852
2022-09-09,100.8061441717072
2022-09-10,100.81060957742076
2022-09-11,100.80049549173361
2022-09-12,100.79956119719606
2022-09-13,100.80076914521406
2022-09-14,100.80728318490773
2022-09-15,100.79426660603465
2022-09-16,100.7968042681505
2022-09-17,100.79648864517362
2022-09-18,100.81132167556757
2022-09-19,100.81543347219524
2022-09-20,100.8209393211208
2022-09-21,100.81848859685813
2022-09-22,100.82229817916196
2022-09-23,100.82848328033127
2022-09-24,100.82861158392755
2022-09-25,100.82650658473182
2022-09-26,100.82808219593171
2022-09-27,100.83014225168458
2022-09-28,100.8200566940177
2022-09-29,100.83423195330738
2022-09-30,100.82191322163824
2022-10-01,100.81154031346273
2022-10-02,100.79078446298486
2022-10-03,100.78501809611919
2022-10-04,100.78652159131164
2022-10-05,100.78174857993015
2022-10-06,100.76422578505314
2022-10-07,100.75978462944182
2022-10-08,100.76772081360508
2022-10-09,100.78204097500041
2022-10-10,100.78127152241147
2022-10-11,100.78413189805187
2022-10-12,100.77800523715061
2022-10-13,100.769952366472
2022-10-14,100.75978809297828
2022-10-15,100.75451173384306
2022-10-16,100.75235713684357
2022-10-17,100.73360767425514
2022-10-18,100.74384558581724
2022-10-19,100.74405280200133
2022-10-20,100.76007512727497
2022-10-21,100.76411597824274
2022-10-22,100.76363607133368
2022-10-23,100.75771651182335
2022-10-24,100.76112720408062
2022-10-25,100.77600578153107
2022-10-26,100.77095475113656
2022-10-27,100.79095826318886
2022-10-28,100.78762207993063
2022-10-29,100.77925299111598
2022-10-30,100.78888885561702
2022-10-31,100.78566825664623
2022-11-01,100.77185388543523
2022-11-02,100.78145537702827
2022-11-03,100.76953606202522
2022-11-04,100.76010768830497
2022-11-05,100.74740817657788
2022-11-06,100.74797008680305
2022-11-07,100.74264067813101
2022-11-08,100.7414347512211
2022-11-09,100.7456200619611
2022-11-10,100.73915534557553
2022-11-11,100.7512164131683
2022-11-12,100.7527505271266
2022-11-13,100.75654293830647
2022-11-14,100.74290458189398
2022-11-15,100.74503306045597
2022-11-16,100.73657392071149
2022-11-17,100.75124246203062
2022-11-18,100.73672085433081
2022-11-19,100.74008331375428
2022-11-20,100.72097297361061
2022-11-21,100.7206593010199
2022-11-22,100.71188543950083
2022-11-23,100.70912509257006
2022-11-24,100.7129084555465
2022-11-25,100.70696173083051
2022-11-26,100.70369582630148
2022-11-27,100.71941078921988
2022-11-28,100.71130018202366
2022-11-29,100.7008596372735
2022-11-30,100.70151291565907
2022-12-01,100.69094606931614
2022-12-02,100.67582497523848
2022-12-03,100.68474291033694
2022-12-04,100.6760029961043
2022-12-05,100.68056642986774
2022-12-06,100.68640404611007
2022-12-07,100.68730478853232
2022-12-08,100.67545734841174
2022-12-09,100.6653725691517
2022-12-10,100.65815111927024
2022-12-11,100.64719614302282
2022-12-12,100.63111762809444
2022-12-13,100.62927091576286
2022-12-14,100.62287496521652
2022-12-15,100.62729117990169
2022-12-16,100.61991888991972
2022-12-17,100.61672129558558
2022-12-18,100.61354593470234
2022-12-19,100.61561795770824
2022-12-20,100.62377454046448
2022-12-21,100.63176729516677
2022-12-22,100.63602845436287
2022-12-23,100.63043744821077
2022-12-24,100.61935394704017
2022-12-25,100.627387510026
2022-12-26,100.62802361589405
2022-12-27,100.60668710340676
2022-12-28,100.59264458247422
2022-12-29,100.58405030457833
2022-12-30,100.5827926680525
2022-12-31,100.5938501407539
